Bereich,ID,Indikator,Raumbezug,Kennziffer,Name,Zeitbezug,Wert
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,165,Kaufbeuren,2007,2732.2
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,165,Kaufbeuren,2008,2768.72
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,165,Kaufbeuren,2009,2697.16
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,165,Kaufbeuren,2010,2829.85
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,165,Kaufbeuren,2011,2963.59
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,165,Kaufbeuren,2012,3090.15
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,165,Kaufbeuren,2013,3176.0
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,165,Kaufbeuren,2014,3286.5
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,165,Kaufbeuren,2015,3341.85
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,165,Kaufbeuren,2016,3344.98
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,165,Kaufbeuren,2017,3441.27
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,165,Kaufbeuren,2018,3580.72
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,165,Kaufbeuren,2019,3657.47
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,165,Kaufbeuren,2020,3554.18
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,166,Kempten (Allgäu),2000,2450.65
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,166,Kempten (Allgäu),2001,2495.3
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,166,Kempten (Allgäu),2002,2559.85
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,166,Kempten (Allgäu),2003,2615.27
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,166,Kempten (Allgäu),2004,2675.94
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,166,Kempten (Allgäu),2005,2686.26
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,166,Kempten (Allgäu),2006,2709.3
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,166,Kempten (Allgäu),2007,2781.5
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,166,Kempten (Allgäu),2008,2824.62
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,166,Kempten (Allgäu),2009,2708.17
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,166,Kempten (Allgäu),2010,2858.03
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,166,Kempten (Allgäu),2011,2991.66
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,166,Kempten (Allgäu),2012,3044.43
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,166,Kempten (Allgäu),2013,3084.27
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,166,Kempten (Allgäu),2014,3220.18
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,166,Kempten (Allgäu),2015,3252.8
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,166,Kempten (Allgäu),2016,3278.46
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,166,Kempten (Allgäu),2017,3343.35
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,166,Kempten (Allgäu),2018,3491.98
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,166,Kempten (Allgäu),2019,3570.64
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,166,Kempten (Allgäu),2020,3508.43
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,167,Memmingen,2000,2360.68
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,167,Memmingen,2001,2441.66
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,167,Memmingen,2002,2475.15
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,167,Memmingen,2003,2551.09
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,167,Memmingen,2004,2588.07
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,167,Memmingen,2005,2629.39
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,167,Memmingen,2006,2663.96
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,167,Memmingen,2007,2697.26
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,167,Memmingen,2008,2798.37
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,167,Memmingen,2009,2712.36
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,167,Memmingen,2010,2860.44
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,167,Memmingen,2011,3051.24
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,167,Memmingen,2012,3152.55
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,167,Memmingen,2013,3260.74
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,167,Memmingen,2014,3319.14
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,167,Memmingen,2015,3418.37
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,167,Memmingen,2016,3497.09
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,167,Memmingen,2017,3576.43
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,167,Memmingen,2018,3660.27
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,167,Memmingen,2019,3706.03
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,167,Memmingen,2020,3574.61
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,168,Dillingen a.d.Donau,2000,2360.16
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,168,Dillingen a.d.Donau,2001,2416.33
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,168,Dillingen a.d.Donau,2002,2453.92
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,168,Dillingen a.d.Donau,2003,2495.8
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,168,Dillingen a.d.Donau,2004,2527.53
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,168,Dillingen a.d.Donau,2005,2550.7
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,168,Dillingen a.d.Donau,2006,2581.28
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,168,Dillingen a.d.Donau,2007,2693.97
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,168,Dillingen a.d.Donau,2008,2726.39
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,168,Dillingen a.d.Donau,2009,2760.25
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,168,Dillingen a.d.Donau,2010,2786.2
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,168,Dillingen a.d.Donau,2011,2870.49
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,168,Dillingen a.d.Donau,2012,2963.68
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,168,Dillingen a.d.Donau,2013,3028.65
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,168,Dillingen a.d.Donau,2014,3101.33
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,168,Dillingen a.d.Donau,2015,3166.94
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,168,Dillingen a.d.Donau,2016,3247.41
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,168,Dillingen a.d.Donau,2017,3267.21
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,168,Dillingen a.d.Donau,2018,3403.89
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,168,Dillingen a.d.Donau,2019,3427.75
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,168,Dillingen a.d.Donau,2020,3397.14
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,169,Günzburg,2000,2324.2
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,169,Günzburg,2001,2360.19
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,169,Günzburg,2002,2403.58
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,169,Günzburg,2003,2463.86
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,169,Günzburg,2004,2466.06
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,169,Günzburg,2005,2545.13
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,169,Günzburg,2006,2588.27
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,169,Günzburg,2007,2674.53
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,169,Günzburg,2008,2683.98
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,169,Günzburg,2009,2534.31
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,169,Günzburg,2010,2726.32
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,169,Günzburg,2011,2839.2
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,169,Günzburg,2012,2947.81
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,169,Günzburg,2013,2982.66
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,169,Günzburg,2014,3075.41
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,169,Günzburg,2015,3158.96
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,169,Günzburg,2016,3197.97
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,169,Günzburg,2017,3268.05
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,169,Günzburg,2018,3292.88
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,169,Günzburg,2019,3351.91
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,169,Günzburg,2020,3265.64
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,170,Donau-Ries,2000,2371.85
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,170,Donau-Ries,2001,2465.95
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,170,Donau-Ries,2002,2491.04
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,170,Donau-Ries,2003,2528.02
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,170,Donau-Ries,2004,2678.39
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,170,Donau-Ries,2005,2724.54
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,170,Donau-Ries,2006,2835.87
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,170,Donau-Ries,2007,2925.34
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,170,Donau-Ries,2008,2986.11
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,170,Donau-Ries,2009,3037.22
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,170,Donau-Ries,2010,3105.2
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,170,Donau-Ries,2011,3175.91
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,170,Donau-Ries,2012,3245.15
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,170,Donau-Ries,2013,3469.07
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,170,Donau-Ries,2014,3535.32
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,170,Donau-Ries,2015,3640.46
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,170,Donau-Ries,2016,3656.32
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,170,Donau-Ries,2017,3792.98
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,170,Donau-Ries,2018,3881.71
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,170,Donau-Ries,2019,3964.42
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,170,Donau-Ries,2020,3877.79
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,171,Saarbrücken,2000,2624.78
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,171,Saarbrücken,2001,2715.55
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,171,Saarbrücken,2002,2685.97
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,171,Saarbrücken,2003,2732.01
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,171,Saarbrücken,2004,2824.64
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,171,Saarbrücken,2005,2860.95
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,171,Saarbrücken,2006,2910.6
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,171,Saarbrücken,2007,2992.07
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,171,Saarbrücken,2008,2996.9
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,171,Saarbrücken,2009,2839.02
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,171,Saarbrücken,2010,3035.07
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,171,Saarbrücken,2011,3162.02
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,171,Saarbrücken,2012,3161.24
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,171,Saarbrücken,2013,3260.54
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,171,Saarbrücken,2014,3322.76
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,171,Saarbrücken,2015,3406.52
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,171,Saarbrücken,2016,3460.49
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,171,Saarbrücken,2017,3528.68
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Arbeitsmarktregionen,171,Saarbrücken,2018,3608.96
