select,category,category_de,category_nl,name,name_de,algorithmus,description,statistical_basis,name_nl,source_de,source_id_de,source_nl,source_id_nl,gemeinden,kreise,zeitbezug_gemeinden,zeitbezug_kreise
,,Bevölkerung,,,Einwohner 65 Jahre und älter,E 65 Jahre und älter <Zeitpunkt> / E <Zeitpunkt> x 100,"Die Altersgruppe umfasst die i.d.R. nicht mehr im Erwerbsleben Stehenden. Der Indikator kann Hinweise auf den spezifischen Infrastrukturbedarf (ambulante, teilstationäre und stationäre Altenhilfe und Altenpflege) dieser Altersgruppe sowie die Nachfrage für diese Infrastruktur geben. Bei der Bevölkerung ist zu beachten, dass sich die Zahlen vor 2011 auf die Fortschreibung auf Basis der Volkszählung 1987 (BRD) und 1981 (DDR) und ab 2011 auf die Fortschreibung auf Basis des Zensus 2011 beziehen. Bei der Fortschreibung des Bevölkerungsstandes des Bundes und der Länder handelt es sich um Zahlen zum Stichtag 31.12. des Jahres.",Fortschreibung des Bevölkerungsstandes des Bundes und der Länder,,Inkar,14688,,,,X,,1995 - 2020
,,Bevölkerung,,,Binnenwanderungssaldo,(Zuzüge - Fortzüge innerhalb der Bundesrepublik <Zeitraum>) / E <Zeitpunkt> x 1.000,"Das Binnenwanderungssaldo umfasst nur Wanderungen über Gemeinde- und Kreisgrenzen innerhalb des Bundesgebiets (Bundesbinnenwanderung). Der Indikator weist also stärker als der Gesamtwanderungssaldo auf Qualitäts- bzw. Attraktivitätsdisparitäten zwischen den Regionen hin. Unberücksichtigt bleiben Umzüge innerhalb der Gemeinden (Ortsumzüge). Als Wanderung im vorstehenden Sinne gelten nur Änderungen der Hauptwohnung. Zu- und Fortzüge werden überwiegend mittels Anmeldescheinen festgestellt. Die Salden werden aus den Zu- und Abgängen während des angegebenen Zeitraums gebildet und auf die Endbevölkerung dieses Zeitraums bezogen. Die Zuverlässigkeit der Wanderungssalden kann durch die Untererfassung bei den An- und Abmeldungen beeinträchtigt sein. Bei der Bevölkerung ist zu beachten, dass sich die Zahlen vor 2011 auf die Fortschreibung auf Basis der Volkszählung 1987 (BRD) und 1981 (DDR) und ab 2011 auf die Fortschreibung auf Basis des Zensus 2011 beziehen.",Wanderungsstatistik des Bundes und der Länder,,Inkar,14690,,,,X,,1995 - 2020
,,Bevölkerung,,,Außenwanderungssaldo,(Zuzüge - Fortzüge über die Grenzen der Bundesrepublik <Zeitraum>) / E <Zeitpunkt> x 1.000,"Das Außenwanderungssaldo umfasst nur Zu- und Fortzüge über die Grenzen des Bundesgebiets hinaus. Die Salden werden aus den Zu- und Abgängen während des angegebenen Zeitraums gebildet und auf die Endbevölkerung dieses Zeitraums bezogen. Die Zuverlässigkeit der Wanderungssalden kann durch die Untererfassung bei den An- und Abmeldungen beeinträchtigt sein. Es können örtliche bzw. regionale Verzerrungen auftreten: Aus- und Übersiedler bzw. Asylbewerber werden in den zentralen Aufnahmestellen der 'Anlaufregionen' als Außenwanderungsgewinne erfasst, während die anschließenden Fortzüge aus den Aufnahmeorten bzw. –regionen als Binnenwanderungsverluste registriert werden. Diese Diskrepanz (extrem hohe positive Außenwanderungssalden, extrem hohe negative Binnenwanderungssalden) gilt für vereinzelte Kreise und sollte bei der Interpretation berücksichtigt werden. Bei der Bevölkerung ist zu beachten, dass sich die Zahlen vor 2011 auf die Fortschreibung auf Basis der Volkszählung 1987 (BRD) und 1981 (DDR) und ab 2011 auf die Fortschreibung auf Basis des Zensus 2011 beziehen.",Wanderungsstatistik des Bundes und der Länder,,Inkar,14691,,,,X,,1995 - 2020
,,Bevölkerung,,,Einwohner 75 Jahre und älter,E 75 Jahre und älter <Zeitpunkt> / E <Zeitpunkt> x 100,"Die Altersgruppe umfasst die ältesten Personen der Gesellschaft. Der Indikator kann Hinweise auf den spezifischen Infrastrukturbedarf (ambulante, teilstationäre und stationäre Altenhilfe und Altenpflege) dieser Altersgruppe sowie die Nachfrage für diese Infrastruktur geben. Bei der Bevölkerung ist zu beachten, dass sich die Zahlen vor 2011 auf die Fortschreibung auf Basis der Volkszählung 1987 (BRD) und 1981 (DDR) und ab 2011 auf die Fortschreibung auf Basis des Zensus 2011 beziehen. Bei der Fortschreibung des Bevölkerungsstandes des Bundes und der Länder handelt es sich um Zahlen zum Stichtag 31.12. des Jahres.",Fortschreibung des Bevölkerungsstandes des Bundes und der Länder,,Inkar,14706,,,,X,,1995 - 2020
,,Bevölkerung,,,Ausländeranteil,Ausländer <Zeitpunkt> / E <Zeitpunkt> x 100,"Zu Ausländern zählen auch Staatenlose und Personen mit ungeklärter Staatsangehörigkeit. Personen, die sowohl die deutsche als auch eine andere Staatsangehörigkeit haben, gelten als deutsche Staatsangehörige. Mitglieder der Stationierungsstreitkräfte und der diplomatischen/konsularischen Vertretungen und ihre Familienangehörigen werden statistisch nicht erfasst. Seit dem 1.1.2000 erwerben Kinder ausländischer Eltern die deutsche Staatsangehörigkeit, wenn ein Elternteil seit acht Jahren seinen gewöhnlichen Aufenthalt in Deutschland hat und eine Aufenthaltsberechtigung oder seit drei Jahren eine unbefristete Aufenthaltserlaubnis besitzt. Bei der Bevölkerung ist zu beachten, dass sich die Zahlen vor 2011 auf die Fortschreibung auf Basis der Volkszählung 1987 (BRD) und 1981 (DDR) und ab 2011 auf die Fortschreibung auf Basis des Zensus 2011 beziehen. Stichtag 31.12. ",Fortschreibung des Bevölkerungsstandes des Bundes und der Länder,,Inkar,14707,,,,X,,1995 - 2020
,,Bevölkerung,,,Schutzsuchende an Bevölkerung,Schutzsuchende <Zeitpunkt> / E <Zeitpunkt> x 100,"Schutzsuchende sind Ausländerinnen und Ausländer, die sich unter Berufung auf humanitäre Gründe in Deutschland aufhalten. Dazu zählen Schutzsuchende mit offenem Schutzstatus (Halten sich zur Durchführung eines Asylverfahrens in Deutschland auf, wobei über ihren Schutzstatus noch nicht entschieden wurde.)!. Schutzsuchende mit anerkanntem Schutzstatus (Besitzen einen befristeten oder unbefristeten Aufenthaltstitel aus dem humanitären Bereich des Aufenthaltsgesetzes.)!. Schutzsuchende mit abgelehntem Schutzstatus (Halten sich nach Ablehnung im Asylverfahren oder nach Verlust ihres humanitären Aufenthaltstitels als Ausreisepflichtige in Deutschland auf.). Begriffe wie Flüchtlinge, Asylbewerber oder Asylberechtigte werden oftmals als Synonyme für geflüchtete Menschen genutzt, beschreiben aber im Ausländer- und Asylrecht jeweils nur eine spezifische Teilmenge der Schutzsuchenden. Stichtag 31.12.",Ausländerzentralregister,,Inkar,14806,,,,X,,2007 - 2020
,,Bevölkerung,,,Schutzsuchende an ausländischer Bevölkerung,Schutzsuchende <Zeitpunkt> / Ausländer <Zeitpunkt> x 100,"Schutzsuchende sind Ausländerinnen und Ausländer, die sich unter Berufung auf humanitäre Gründe in Deutschland aufhalten. Dazu zählen Schutzsuchende mit offenem Schutzstatus (Halten sich zur Durchführung eines Asylverfahrens in Deutschland auf, wobei über ihren Schutzstatus noch nicht entschieden wurde.)!. Schutzsuchende mit anerkanntem Schutzstatus (Besitzen einen befristeten oder unbefristeten Aufenthaltstitel aus dem humanitären Bereich des Aufenthaltsgesetzes.)!. Schutzsuchende mit abgelehntem Schutzstatus (Halten sich nach Ablehnung im Asylverfahren oder nach Verlust ihres humanitären Aufenthaltstitels als Ausreisepflichtige in Deutschland auf.). Begriffe wie Flüchtlinge, Asylbewerber oder Asylberechtigte werden oftmals als Synonyme für geflüchtete Menschen genutzt, beschreiben aber im Ausländer- und Asylrecht jeweils nur eine spezifische Teilmenge der Schutzsuchenden. Stichtag 31.12.",Ausländerzentralregister,,Inkar,14807,,,,X,,2007 - 2020
,,Bevölkerung,,,Einwohner unter 6 Jahre,E bis < 6 Jahre <Zeitpunkt> / E <Zeitpunkt> x 100,"Die Altersgruppe umfasst Kleinkinder. Die sogenannte Kleinkindquote gibt Hinweise auf Infrastrukturbedarf für kleinere Kinder (Kindertageseinrichtungen) und familiengerechtes Wohnen. Kann auch als Indikator für junge Familien herangezogen werden. Bei der Bevölkerung ist zu beachten, dass sich die Zahlen vor 2011 auf die Fortschreibung auf Basis der Volkszählung 1987 (BRD) und 1981 (DDR) und ab 2011 auf die Fortschreibung auf Basis des Zensus 2011 beziehen. Bei der Fortschreibung des Bevölkerungsstandes des Bundes und der Länder handelt es sich um Zahlen zum Stichtag 31.12. des Jahres.",Fortschreibung des Bevölkerungsstandes des Bundes und der Länder,,Inkar,15410,,,,X,,1995 - 2020
,,Bevölkerung,,,Einwohner von 6 bis unter 18 Jahren,E 6 bis < 18 Jahre <Zeitpunkt> / E <Zeitpunkt> x 100,"Die Altersgruppe umfasst Kinder und Jugendliche. Der Indikator kann Hinweise auf schulischen Infrastrukturbedarf und auf Ausbildungs- sowie Berufseinstiegsmöglichkeiten geben. Bei der Bevölkerung ist zu beachten, dass sich die Zahlen vor 2011 auf die Fortschreibung auf Basis der Volkszählung 1987 (BRD) und 1981 (DDR) und ab 2011 auf die Fortschreibung auf Basis des Zensus 2011 beziehen. Bei der Fortschreibung des Bevölkerungsstandes des Bundes und der Länder handelt es sich um Zahlen zum Stichtag 31.12. des Jahres.",Fortschreibung des Bevölkerungsstandes des Bundes und der Länder,,Inkar,15426,,,,X,,1995 - 2020
,,Bevölkerung,,,Gesamtwanderungssaldo,(Zuzüge - Fortzüge <Zeitraum>) / E <Zeitpunkt> x 1.000,"Die Wanderungsstatistik erstreckt sich auf Wanderungen über Gemeinde- und Kreisgrenzen innerhalb des Bundesgebiets sowie über die Grenzen des Bundesgebiets. Unberücksichtigt bleiben Umzüge innerhalb der Gemeinden (Ortsumzüge). Als Wanderung im vorstehenden Sinne gelten nur Änderungen der Hauptwohnung. Zu- und Fortzüge werden überwiegend mittels Anmeldescheinen festgestellt. Die Salden werden aus den Zu- und Abgängen während des angegebenen Zeitraums gebildet und auf die Endbevölkerung dieses Zeitraums bezogen. Die Zuverlässigkeit der Wanderungssalden kann durch die Untererfassung bei den An- und Abmeldungen beeinträchtigt sein. Bei der Bevölkerung ist zu beachten, dass sich die Zahlen vor 2011 auf die Fortschreibung auf Basis der Volkszählung 1987 (BRD) und 1981 (DDR) und ab 2011 auf die Fortschreibung auf Basis des Zensus 2011 beziehen.",Wanderungsstatistik des Bundes und der Länder,,Inkar,15490,,,,X,,1995 - 2020
,,Bevölkerung,,,Säuglingssterblichkeit (<1 Jahr),Gestorbene < 1 Jahr <Zeitpunkt> / Einwohner < 1 Jahr <Zeitpunkt> x 1.000,"In den meisten Industrieländern lässt sich eine erhöhte Säuglingssterblichkeit bei sozial benachteiligten Gruppen nachweisen, wie z.B. etwa armen Menschen und Menschen mit Migrationshintergrund. Für diese Säuglingssterblichkeit werden ungenügende Gesundheitsvorsorge während der Schwangerschaft, Fehlernährung und unzureichende Inanspruchnahme von präventiven Gesundheitsleistungen vermutet. Bei der Bevölkerung ist zu beachten, dass sich die Zahlen vor 2011 auf die Fortschreibung auf Basis der Volkszählung 1987 (BRD) und 1981 (DDR) und ab 2011 auf die Fortschreibung auf Basis des Zensus 2011 beziehen. Bei der Fortschreibung des Bevölkerungsstandes des Bundes und der Länder handelt es sich um Zahlen zum Stichtag 31.12. des Jahres.",Statistik der Sterbefälle des Bundes und der Länder,,Inkar,15491,,,,X,,2000 - 2020
,,Bevölkerung,,,Einwohner von 18 bis unter 25 Jahren,E 18 bis < 25 Jahre <Zeitpunkt> / E <Zeitpunkt> x 100,"Die Altersgruppe umfasst Jugendliche und junge Erwachsene. Der Indikator kan Hinweise auf das Erwerbspotenzial jüngerer Erwerbsfähiger, ohne Berücksichtigung der tatsächlichen Erwerbsmöglichkeiten und Erwerbswünsche geben. Gleichzeitig auch auf das Bildungs- und Ausbildungspotenzial. Bei der Bevölkerung ist zu beachten, dass sich die Zahlen vor 2011 auf die Fortschreibung auf Basis der Volkszählung 1987 (BRD) und 1981 (DDR) und ab 2011 auf die Fortschreibung auf Basis des Zensus 2011 beziehen. Bei der Fortschreibung des Bevölkerungsstandes des Bundes und der Länder handelt es sich um Zahlen zum Stichtag 31.12. des Jahres.",Fortschreibung des Bevölkerungsstandes des Bundes und der Länder,,Inkar,16109,,,,X,,1995 - 2020
,,Bevölkerung,,,Einwohner von 25 bis unter 30 Jahren,E 25 bis < 30 Jahre <Zeitpunkt> / E <Zeitpunkt> x 100,"Der Indikator kann Hinweise auf das Erwerbspotenzial jüngerer Erwerbsfähiger, ohne Berücksichtigung der tatsächlichen Erwerbsmöglichkeiten und Erwerbswünsche geben. Bei der Bevölkerung ist zu beachten, dass sich die Zahlen vor 2011 auf die Fortschreibung auf Basis der Volkszählung 1987 (BRD) und 1981 (DDR) und ab 2011 auf die Fortschreibung auf Basis des Zensus 2011 beziehen. Bei der Fortschreibung des Bevölkerungsstandes des Bundes und der Länder handelt es sich um Zahlen zum Stichtag 31.12. des Jahres.",Fortschreibung des Bevölkerungsstandes des Bundes und der Länder,,Inkar,16126,,,,X,,1995 - 2020
,,Bevölkerung,,,Einwohner von 30 bis unter 50 Jahren,E 30 bis < 50 Jahre <Zeitpunkt> / E <Zeitpunkt> x 100,"Die Altersgruppe umfasst die i.d.R. im Erwerbsleben stehende Bevölkerung. Bei der Bevölkerung ist zu beachten, dass sich die Zahlen vor 2011 auf die Fortschreibung auf Basis der Volkszählung 1987 (BRD) und 1981 (DDR) und ab 2011 auf die Fortschreibung auf Basis des Zensus 2011 beziehen. Bei der Fortschreibung des Bevölkerungsstandes des Bundes und der Länder handelt es sich um Zahlen zum Stichtag 31.12. des Jahres.",Fortschreibung des Bevölkerungsstandes des Bundes und der Länder,,Inkar,16146,,,,X,,1995 - 2020
,,Bevölkerung,,,Einwohner von 50 bis unter 65 Jahren,E 50 bis < 65 Jahre <Zeitpunkt> / E <Zeitpunkt> x 100,"Die Altersgruppe umfasst die älteren Erwerbsfähigen. Der Indikator kann Hinweise auf das Erwerbspotenzial älterer Erwerbsfähiger geben. Bei der Bevölkerung ist zu beachten, dass sich die Zahlen vor 2011 auf die Fortschreibung auf Basis der Volkszählung 1987 (BRD) und 1981 (DDR) und ab 2011 auf die Fortschreibung auf Basis des Zensus 2011 beziehen. Bei der Fortschreibung des Bevölkerungsstandes des Bundes und der Länder handelt es sich um Zahlen zum Stichtag 31.12. des Jahres.",Fortschreibung des Bevölkerungsstandes des Bundes und der Länder,,Inkar,16147,,,,X,,1995 - 2020
,,Bevölkerung,,,Weibliche Einwohner 75 Jahre und älter,Weibl. E 75 Jahre und älter <Zeitpunkt> / E insgesamt 75 Jahre und älter <Zeitpunkt> x 100,"Anteil der Frauen unter allen mindestens 75-Jährigen. Die Geschlechtsdifferenzierung dieses Indikators deutet an, dass die Ausprägung für die Gruppe der Frauen (deutlich) von der Gesamtsituation abweichen kann. Bei der Bevölkerung ist zu beachten, dass sich die Zahlen vor 2011 auf die Fortschreibung auf Basis der Volkszählung 1987 (BRD) und 1981 (DDR) und ab 2011 auf die Fortschreibung auf Basis des Zensus 2011 beziehen. Bei der Fortschreibung des Bevölkerungsstandes des Bundes und der Länder handelt es sich um Zahlen zum Stichtag 31.12. des Jahres.",Fortschreibung des Bevölkerungsstandes des Bundes und der Länder,,Inkar,16167,,,,X,,1995 - 2020
,,Bevölkerung,,,Einwohner unter 3 Jahren,E bis < 3 Jahre <Zeitpunkt> / E <Zeitpunkt> x 100,"Die Altersgruppe umfasst Kleinkinder. Die sogenannte Kleinkindquote gibt Hinweise auf Infrastrukturbedarf für kleinere Kinder (Kindertageseinrichtungen) und familiengerechtes Wohnen. Kann auch als Indikator für junge Familien herangezogen werden. Bei der Bevölkerung ist zu beachten, dass sich die Zahlen vor 2011 auf die Fortschreibung auf Basis der Volkszählung 1987 (BRD) und 1981 (DDR) und ab 2011 auf die Fortschreibung auf Basis des Zensus 2011 beziehen. Bei der Fortschreibung des Bevölkerungsstandes des Bundes und der Länder handelt es sich um Zahlen zum Stichtag 31.12. des Jahres.",Fortschreibung des Bevölkerungsstandes des Bundes und der Länder,,Inkar,16186,,,,X,,1995 - 2020
,,Bevölkerung,,,Einwohner von 3 bis unter 6 Jahren,E 3 bis < 6 Jahre <Zeitpunkt> / E <Zeitpunkt> x 100,"Die Altersgruppe umfasst ältere Kleinkinder. Die sogenannte Kleinkindquote gibt Hinweise auf Infrastrukturbedarf für kleinere Kinder (Kindertageseinrichtungen) und familiengerechtes Wohnen. Kann auch als Indikator für junge Familien herangezogen werden. Bei der Bevölkerung ist zu beachten, dass sich die Zahlen vor 2011 auf die Fortschreibung auf Basis der Volkszählung 1987 (BRD) und 1981 (DDR) und ab 2011 auf die Fortschreibung auf Basis des Zensus 2011 beziehen. Bei der Fortschreibung des Bevölkerungsstandes des Bundes und der Länder handelt es sich um Zahlen zum Stichtag 31.12. des Jahres.",Fortschreibung des Bevölkerungsstandes des Bundes und der Länder,,Inkar,16206,,,,X,,1995 - 2020
,,Bevölkerung,,,Weibliche Einwohner von 18 bis unter 25 Jahren,Weibl. E 18 bis < 25 Jahre <Zeitpunkt> / E insgesamt 18 bis < 25 Jahre <Zeitpunkt> x 100,"Anteil der Frauen unter allen Jugendlichen und jungen Erwachsenen. Bei der Bevölkerung ist zu beachten, dass sich die Zahlen vor 2011 auf die Fortschreibung auf Basis der Volkszählung 1987 (BRD) und 1981 (DDR) und ab 2011 auf die Fortschreibung auf Basis des Zensus 2011 beziehen. Bei der Fortschreibung des Bevölkerungsstandes des Bundes und der Länder handelt es sich um Zahlen zum Stichtag 31.12. des Jahres.",Fortschreibung des Bevölkerungsstandes des Bundes und der Länder,,Inkar,16826,,,,X,,1995 - 2020
,,Bevölkerung,,,Weibliche Einwohner von 25 bis unter 30 Jahren,Weibl. E 25 bis < 30 Jahre <Zeitpunkt> / E insgesamt 25 bis < 30 Jahre <Zeitpunkt>  x 100,"Bei der Bevölkerung ist zu beachten, dass sich die Zahlen vor 2011 auf die Fortschreibung auf Basis der Volkszählung 1987 (BRD) und 1981 (DDR) und ab 2011 auf die Fortschreibung auf Basis des Zensus 2011 beziehen. Bei der Fortschreibung des Bevölkerungsstandes des Bundes und der Länder handelt es sich um Zahlen zum Stichtag 31.12. des Jahres.",Fortschreibung des Bevölkerungsstandes des Bundes und der Länder,,Inkar,16846,,,,X,,1995 - 2020
,,Bevölkerung,,,Weibliche Einwohner 65 Jahre und älter,Weibl. E 65 Jahre und älter <Zeitpunkt> / E insgesamt 65 Jahre und älter <Zeitpunkt>  x 100,"Anteil von Frauen unter allen i.d.R. nicht mehr im Erwerbsleben Stehenden. Die Geschlechtsdifferenzierung dieses Indikators deutet an, dass die Ausprägung für die Gruppe der Frauen (deutlich) von der Gesamtsituation abweichen kann. Bei der Bevölkerung ist zu beachten, dass sich die Zahlen vor 2011 auf die Fortschreibung auf Basis der Volkszählung 1987 (BRD) und 1981 (DDR) und ab 2011 auf die Fortschreibung auf Basis des Zensus 2011 beziehen. Bei der Fortschreibung des Bevölkerungsstandes des Bundes und der Länder handelt es sich um Zahlen zum Stichtag 31.12. des Jahres.",Fortschreibung des Bevölkerungsstandes des Bundes und der Länder,,Inkar,16866,,,,X,,1995 - 2020
